Name,Dept.,Rating,Difficulty,Would-Take-Again,Link
"Baker, Phyllis",SOC,2.5,3.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2234844
"Shakkour, Elias",LING,1.9,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1727325
"Magee, Gayle",MUS,3.6,3.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=640475
"Ostrosky, Micki",EDUC,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=658038
"Reis, Janet",Human Development,3.8,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1126176
"Williams, Christian",PSYC,5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2263813
"Dalal, Neal",ASTR,3,4.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1786308
"Yang, Liang",PHYS,3.3,3.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1766546
"Balajewicz, Maciej",ENG,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2333210
"Deville, Robert Lee",MATH,4.8,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1087979
"Carter, Alison",ANTH,3.5,3.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2042985
"Anderson, James",EDUC,3.5,3.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=475290
"Malinowski, Jackie",GEOL,4.5,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1943158
"LaViers, Amy",ME,2.5,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2186528
"Kozma, Alicia",Media  Cinema Studies,3.3,3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2225250
"Kindt, John",BUS,3.1,2,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=536569
"Gweon, Hyukjun",STAT,4,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2286211
"Chaudoin, Stephen",PS,4.8,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2282759
"Bullock, William",Art & Design,2,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1855838
"Miric, Zia ",CMN,4,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069421
"Padmanabhan, Anand",Geography,1,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2329777
"Hummel, Sarah",PS,4.8,3.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1987712
"Shin, Faith",PSYC,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2329505
"Dean, Sheila",EDUC,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205311
"Kumar, P. R.",ENG,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1482188
"Donohoe, Michael",Accounting,4.7,3.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1624688
"Brown, Timothy",Accounting,4.7,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2040062
"McAdara, Justin",CMN,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2303553
"Francis, Bettina",Biology,3.1,3.2,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=377410
"Storage, Daniel",PSYC,5,3.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2027761
"Rudolph, Karen",PSYC,2.7,2.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187202
"Saville, Julia",ENGL,4,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=367685
"Ghosh, Alexander",ME,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2300135
"Miller, Gay",Animal Science,1,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2326280
"Yu, Min-Feng",ME,3.5,2.9,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908852
"Oswald, Ramona",Human Development,4.5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=786052
"Lyons, Kate",LING,3,2.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2171281
"Camp, Donna",SOCW,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2292050
"Bernshteyn, Anton",MATH,2,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2323774
"Ghamari-Tabrizi, Behrooz",HIST,3.5,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=735567
"Roman Alicia, Natalia",CMN,1,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2317162
"Sylvestri, Ross",Accounting,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2321141
"Irwin, David",PSYC,3.9,3,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=465291
"Rice, Laura",Community Health Sciences,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2320149
"Blake, Nancy",Languages,3.4,2.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=609104
"Parthasarathy, Madhusudan",CS,2.4,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1426819
"Das, Satya",ECON,4.5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259246
"Etxebarria Zuluaga, Eider",SPAN,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2318393
"Cummings, Laura",SPAN,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2035904
"Yang, Wendy",Biology,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2000177
"Kling, Gary",Agriculture,4.8,3.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=471601
"Shukla, Diwakar",ENG,4.8,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2265949
"Guo, Siming",Electrical  Computer Engineering,4.3,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2016902
"Kushad, Mosbah",Crop Studies,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2316893
"Dominguez, Francina",ATMS,3,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2316914
"Markley, Robert",ENGL,3.9,2.5,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=498534
"Benjamin, Aaron",PSYC,3.5,4.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=636729
"Elnashai, Amr",Civil Engineering,2.7,2.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1270529
"Wengert, Robert G.",PHIL,3.9,2.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=198293
"Xu, Samantha",MATH,2.8,3.9,22.2222,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2001971
"Colbert, Cassandra",EDUC,3,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2308850
"Tursun, Duniz",ENG,3.8,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1917169
"Vasquez, John",PS,4,3.5,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1214621
"Guerrier , Stephane ",STAT,3.7,3.7,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931251
"Elbel, Stefan",ME,3,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259960
"Dar, Roy",BIOE,3.1,3.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2094667
"Hegger, Ian",PHIL,4.2,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743604
"Packard, Jerome",East Asian Studies,4.3,2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1892205
"Shih, Chilin",LING,4.7,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1380194
"Bullock, Cheryl",EDUC,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=171230
"Vura-Weis, Josh",CHEM,2.7,4.8,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2204731
"Brown, David",EDUC,2.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=21062
"Vicente Urrutia, Jone",SPAN,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2293339
"Antoniadou, Eleni",BIOE,4.2,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1588027
"Leake, James",ENG,2.6,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=149869
"LeCrone, Jessica",Information Science,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2287475
"Wang, Ying",MATH,2.4,3.8,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2189190
"Huang, Melissa",Classics,5,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1838444
"Johnson, Rebecca",MATH,1,4.7,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2044499
"Davis, Donald",FIN,2.7,3.8,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1090052
"Westbrook , John",PSYC,3.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2041028
"Baron, Dennis",ENGL,3.2,3.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=362406
"Elsaleiby, Aber",BUS,4.2,3.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2214989
"Uyanik, Caglar",MATH,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2258638
"Wickesberg, Robert",PSYC,4.5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=512821
"Leckey , Michelle",PSYC,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1976032
"Dey, Malay",FIN,3.4,3.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1835157
"Allen-Smith, Joyce",Agricultural Economics,2.3,4.6,20,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1779283
"Webb, Gregory",ENGL,3.3,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1792423
"Schnitkey, Gary",Agricultural Economics,3.9,3.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1984385
"Saldivar, Laura",CMN,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2215272
"Schaposnik, Laura",MATH,3.8,3.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1889288
"Merenkov, Sergiy",MATH,2.7,3.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=524609
"McKinley, Geoffrey",PSYC,2,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1826416
"Evans, Jessica",ASTR,4,2.4,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2212538
"Kronlund, Mathias",FIN,3.1,3.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898964
"Choi, Jaewon",FIN,4,1.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1557355
"Chalioti, Evangelia",ECON,4.7,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1674032
"Kristensen, Morten",Media  Cinema Studies,4.5,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2219410
"Rogalla, Valerie",Agricultural Economics,3,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2067137
"Li, Bo",STAT,3.5,3.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1840081
"Gambill, Thomas",CS,3.5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=122806
"Udrea, Bogdan",MATH,3.8,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1781746
"El-Khadra, Aida",PHYS,3.4,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=529513
"Errede, Steven",PHYS,4.2,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1043825
"Colla, Eugene",PHYS,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2202448
"Selvin, Paul",PHYS,1.8,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1857092
"Neubauer, Mark",PHYS,3,2.5,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1983061
"Overcash, John",CHEM,4.2,3.2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1232422
"Jin, Jianming",ENG,4.7,3.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=391763
"Palac, Dan",Kinesiology,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2267790
"Taylor, Mark",ARCH,4.1,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1314139
"Wyser, Benjamin J",MATH,3.6,2.4,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1743741
"Tanner, Darren",LING,3.1,3.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1838062
"Isserman, Noah",SOCW,4.4,2.3,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1879915
"Perino, Michael",PSYC,5,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1866469
"Oh, Sewoong",ENG,2,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2264655
"Malkiewich, Cary",MATH,4.6,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950801
"Winn, Amanda",Accounting,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2261591
"Eden, Gary",ENG,4.8,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=600215
"Jackson, Kevin",Accounting,4.2,3.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=928533
"Roth, Dan",CS,3.5,3.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=339883
"Katsumi, Yuta",PSYC,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1964935
"Caetano-Anolles, Gustavo",Biochem. & Molecular Biology,4.3,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1297805
"Bell, Mark",MATH,4.3,4,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2226320
"Kolla, Alexandra",CS,3.3,4.3,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069865
"Rogalla, Val",Agriculture,2.5,3.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=483667
"Jamieson, Daniel",CHEM,1.6,4.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1758513
"McGrath, Mary",CMN,3.1,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2142865
"Koutsaki, Kalliopi ",MATH,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1978718
"Zhang, Xin",MATH,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2112569
"Kim , Sun ",MATH,2.1,3.9,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1972544
"Li, Yue ""Laura""",Accounting,2.5,3.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1274912
"Thompson, Carl",ENGL,4.7,2.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2069453
"McLay, Molly",SOCW,5,1.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2191353
"Li, You",CHIN,5,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2237135
"Abendschein, Bryan",CMN,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1959547
"Jones, Ashleigh",Community Health Sciences,4.1,2.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1722907
"Zapata, Cristina Toharia",FR,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1650226
"Rumsey, Jessie",PS,4.2,3,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2032122
"Kuehn, Seppe",PHYS,4.4,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2095507
"Wagoner-Johnson, Amy",ENG,2.6,3.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=532813
"Chan, Serena",STAT,5,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2259083
"Bresler, Yoram",ENG,4,4.2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1269903
"Toussaint, Kimani",ENG,4.9,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1103858
"Deja, Richard",MUS,4,2.4,60,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2205246
"Larsen, Linda",ENGL,4.7,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1787021
"Tipei, Alexandra",HIST,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2258800
"Padua, David",CS,1.6,3.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1473011
"Krasa, Stephan",ECON,2.6,4.1,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=784005
"Sholem, Dan",BUS,4.8,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1516722
"Gahvari, Firouz",ECON,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1535893
"Kranz, David",Biology,4.3,3.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=844096
"McFarquhar, Greg",Science,4.3,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=707738
"Galvez, Roberto",PSYC,4.7,2.8,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1820707
"Greene, Jennifer",EDUC,3.7,3.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1367382
"Megill, Andrew",MUS,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968183
"Kern, Justin",PSYC,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2257175
"Birkenholtz, Trevor",Geography,3.3,3.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1892167
"Davidson, Paul",ENG,5,1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=749702
"Goldsmith, Peter",Agriculture,3,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2135572
"Lambros, John",ENG,3.4,3.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1586432
"Burgoon, Lisa",Foods & Nutrition,4.6,1.6,75,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1083946
"Norton, Margaret",Crop Studies,4.8,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2133071
"Graber, Kim",Kinesiology,5,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1950927
"Berent, Zachary",ME,5,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2252433
"Kemper, Jongsook",Biochem.  Molecular Biology,3,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2229381
"Cox, Sharon",Accounting,1,4.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2147551
"Majors, Tracie",Accounting,4.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1898735
"Lim, Michael",BUS,3.7,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1446556
"Sahakyan, Zaruhi",ECON,3.3,2.9,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=908173
"Belkind, Nili",MUS,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2251512
"McCarthy, T.",PHIL,3.4,2.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=146997
"Hogin, Laurie",Studio Art,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=826175
"Stone, Sylvia",MUS,1,5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2249816
"Solecki, Slawomir",MATH,4.3,2.8,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=835442
"Briskin, Donald",Biology,4.4,2.2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1618965
"Downing, Stephen",ME,4.2,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=788574
"Basar, Tangul",ENG,4.6,2.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1381657
"Mercado, Jessica",ENGL,3,3.8,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1720788
"Hu, Yuhang",ENG,2.8,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2146809
"Haymon-Coleman, Cynthia",MUS,4,4.5,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1701807
"Todd, Nathan",PSYC,4,2.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1228615
"Ochoa, Idoia",Electrical  Comp. Engineering,5,4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2243148
"Diaz-Kozlowski, Tanya",Languages,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2239687
"Vance, Thomas",Accounting,3.8,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1904244
"Kwan, Mei-Po",Geography,3,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2242774
"Campbell, Roy",CS,2.1,3.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=180294
"Kwon, Linda",Art  Design,1,2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2241589
"Reisner, Ann",CMN,2.6,1.6,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1275278
"Katsikas, Stefanos",LING,5,1.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1905813
"McKean, Paul",CMN,3.6,2.2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1663739
"Quintana-Wulf, Isabel",Writing,4,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2229132
"Loucks, Torrey",Speech & Hearing Sciences,2.3,4.4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1670011
"Chen, Ying",Labor  Employment Relations,2,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2237900
"Grennan, Aleel",Biology,2,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2237791
"Yang, Lanwei",ECON,1,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2230491
"Li, Zening",ECON,1,3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2237601
"Curtin, Sean",FR,4.2,2.2,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1692202
"Watanabe, Shoko",PSYC,5,2.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2196823
"Shumate, Michelle",CMN,3.5,4.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1263023
"Gordon, Emilio",ENG,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2232671
"Waldrep, Lee",ARCH,4.6,1.7,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1764925
"Holtzclaw-Stone, Nicole",SOC,1.8,2.1,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1417600
"Shabbir, Muhammad",BUS,1,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1945120
"Kaplan, Andrew",TA,2.8,4.4,80,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1981923
"Wilson, Gregory",ENGL,2.7,4.3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1134022
"Barber, Claire",ENGL,4,3.5,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1147117
"Arnould, Richard",ECON,3,3.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=483148
"Zhang, Gehui",SOC,4.3,2,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2097411
"Moffitt, Brian",TA,3,2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2183605
"Mroz, Aurore",FR,5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2227633
"Rose, Rachel",GER,2,4,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2227306
"Shang, Jian-Ku",Materials Engineering,4.4,1.6,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=949788
"Shriner, Light",EDUC,2.7,1.6,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1212708
"Amar, Vikram",LAW,3.5,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187198
"Young, Brent",Civil Engineering,4.8,2.4,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1904343
"Keller, James",PHIL,4,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2224635
"Yearick, Kathleen",PSYC,3,2,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2224641
"Testa, Paul",PS,3.5,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2070038
"Hellwig, Martin",CS,2.9,3.5,52.9412,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2134505
"Eastburn, Darin",Biology,4.3,2.1,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=577854
"Mouschovias, Telemachos",ASTR,2.6,4.3,0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1134901
"Muncaster, Robert",MATH,3,3.5,25,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=979716
"Fradkin, Eduardo",PHYS,3,4,50,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1213348
"Wang, Jing",MATH,3.6,3,100,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2110969
