CourseID,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,Students
INFO390,0,7,3,5,3,6,0,3,0,0,0,0,0,0,27
INFO403,45,93,15,17,10,4,1,0,2,1,1,0,0,0,189
INFO407,212,237,41,21,25,10,9,9,5,2,11,2,10,5,594
INFO490,134,1266,201,140,187,68,36,87,13,9,32,7,61,10,2241
IS100,705,252,82,38,20,18,11,7,2,2,4,4,10,0,1155
IS101,776,409,66,30,35,7,5,8,5,2,7,0,29,1,1379
IS142,6,88,8,4,6,3,1,6,2,0,1,0,6,1,131
IS145,13,16,8,0,1,0,0,0,0,0,0,0,1,0,39
IS199,193,80,16,10,12,8,4,4,1,0,3,0,7,0,338
IS200,170,20,8,4,4,1,1,1,0,0,0,1,0,0,210
IS202,377,810,228,127,107,39,31,31,8,0,13,0,22,3,1793
IS203,76,124,77,42,45,40,15,31,18,6,3,2,14,0,493
IS204,185,180,109,42,27,8,12,13,5,1,1,1,18,0,602
IS205,2,260,47,15,26,12,3,14,2,2,2,1,41,0,427
IS206,39,335,162,50,50,18,7,12,8,8,12,4,14,3,719
IS226,28,270,70,15,20,4,7,4,1,2,3,1,6,1,431
IS229,65,69,3,0,3,2,1,2,1,0,0,0,3,1,149
IS234,1,14,3,4,3,0,0,0,0,0,0,0,0,0,25
IS236,2,34,14,5,0,0,0,0,1,0,0,0,0,0,56
IS305,1,77,6,0,6,1,0,0,0,0,0,0,2,0,93
IS308,23,215,30,21,30,13,11,14,8,2,3,4,13,4,387
IS309,3,212,51,24,7,2,3,0,0,3,3,3,4,1,315
IS310,21,67,26,12,7,7,2,3,2,0,3,1,3,0,154
IS311,0,42,23,10,4,2,1,3,1,2,1,0,1,0,90
IS312,16,35,4,7,4,2,0,2,0,0,0,0,1,0,71
IS316,15,38,23,6,9,8,2,3,0,0,2,0,1,0,107
IS324,4,27,10,1,1,5,2,0,0,0,1,0,1,0,52
IS327,21,114,43,22,18,8,5,1,1,0,1,1,2,2,237
IS334,0,11,6,1,2,0,1,1,0,0,1,0,0,0,23
IS340,0,47,47,22,3,2,8,3,1,0,0,0,5,1,138
IS357,29,62,14,5,4,2,1,0,0,0,0,0,0,0,117
IS364,0,19,3,4,4,1,2,0,0,0,0,0,1,0,34
IS370,0,3,6,2,2,2,3,1,3,3,1,3,1,0,30
IS380,0,55,3,1,0,1,0,0,0,0,0,0,0,0,60
IS381,9,32,3,2,0,0,1,0,0,0,1,0,0,1,48
IS390,0,45,13,4,9,2,0,0,0,0,1,1,2,0,77
IS401,16,5,0,5,4,4,1,2,2,0,0,1,3,0,43
IS403,64,44,6,3,0,3,1,1,0,0,0,0,0,1,122
IS404,0,21,0,1,0,0,0,0,0,0,0,0,0,0,22
IS407,125,86,24,16,6,0,2,0,0,0,0,0,1,1,260
IS409,0,82,15,4,10,2,0,1,1,0,0,1,2,0,118
IS410,0,37,5,4,1,3,1,0,0,0,0,0,0,0,51
IS413,41,51,5,1,0,1,0,1,2,0,0,0,1,1,103
IS418,2,57,18,3,2,1,2,1,1,0,0,0,0,0,87
IS419,13,20,11,0,3,1,1,0,0,0,0,0,0,0,49
IS423,57,35,1,2,1,1,0,0,1,0,0,0,1,0,99
IS429,29,1,0,0,0,0,0,0,0,0,0,0,2,0,32
IS430,197,112,30,17,9,3,5,2,1,0,2,1,6,1,385
IS439,25,59,15,12,9,0,0,1,2,2,0,0,3,1,128
IS445,96,634,42,23,12,9,7,7,0,0,2,1,5,3,838
IS446,59,22,6,1,4,0,1,0,0,0,0,0,0,0,93
IS451,4,16,0,0,1,0,0,0,0,0,0,0,0,0,21
IS452,0,164,2,3,5,2,1,2,1,1,0,0,2,0,183
IS453,5,65,0,0,1,1,0,0,0,0,0,1,0,0,73
IS455,26,238,52,26,18,9,2,4,3,1,0,0,3,0,382
IS457,23,146,48,29,6,8,6,0,0,0,2,0,2,1,270
IS458,55,48,4,10,7,1,0,1,1,0,0,0,0,0,127
IS467,27,143,35,14,13,7,3,3,3,1,0,1,1,0,251
IS471,50,51,3,1,5,0,0,1,0,0,0,0,2,1,113
IS477,57,92,33,9,5,8,5,4,0,1,0,0,1,0,215
IS490,17,72,44,25,5,1,4,1,0,0,0,0,4,0,173
IS491,0,42,6,1,0,0,1,0,0,0,0,0,0,0,50
IS496,28,41,21,7,3,1,1,1,1,0,0,0,1,0,105
IS497,0,40,3,4,1,0,0,0,0,0,0,0,0,0,48
IS501,180,571,93,32,26,7,3,2,1,1,1,0,2,0,919
IS502,21,255,56,18,13,5,0,0,2,0,1,0,0,1,371
IS503,0,59,3,1,4,1,0,1,0,0,0,0,0,0,69
IS504,79,379,53,26,11,4,0,2,0,0,0,0,4,0,558
IS505,128,709,110,33,35,3,4,3,4,0,1,0,5,0,1035
IS506,29,72,7,3,8,1,1,0,0,0,0,0,0,0,121
IS507,94,355,88,15,18,5,1,1,0,0,0,0,6,1,583
IS508,15,187,9,3,5,1,0,0,0,0,0,0,2,0,222
IS509,6,16,3,4,2,0,0,0,0,0,0,0,0,0,31
IS510,93,489,64,27,26,6,1,2,1,0,0,0,5,1,714
IS514,0,35,7,1,2,0,0,0,0,0,3,0,0,0,48
IS515,24,246,69,19,11,1,1,0,0,0,0,0,2,0,373
IS516,3,37,3,0,0,1,0,0,0,0,0,0,2,0,46
IS517,0,124,19,5,5,3,0,2,0,0,0,0,0,0,158
IS519,0,37,9,5,0,2,0,0,0,0,0,0,0,0,53
IS521,0,17,2,1,0,0,0,0,0,0,0,0,1,0,21
IS523,1,96,24,31,21,3,2,2,1,0,0,0,2,1,183
IS525,4,237,47,9,2,2,0,2,0,0,0,0,0,0,303
IS527,0,20,2,0,1,0,0,0,0,0,0,0,0,0,23
IS530,4,192,17,4,6,3,1,1,0,0,0,0,1,0,229
IS532,400,142,33,11,15,3,1,0,0,0,0,0,1,0,606
IS534,0,99,0,2,0,0,0,0,0,0,0,0,0,0,101
IS537,1020,92,25,18,12,2,1,0,0,0,0,0,2,3,1172
IS540,6,80,3,3,2,1,0,0,0,0,0,0,0,0,95
IS542,6,192,55,29,12,4,2,7,0,0,0,0,0,0,307
IS543,17,261,59,27,28,14,2,3,0,0,0,0,0,0,411
IS544,23,56,5,1,1,1,0,0,0,0,0,0,0,0,87
IS547,0,20,0,0,2,0,0,0,0,0,0,0,0,0,22
IS551,15,62,34,3,19,1,0,0,0,1,0,0,2,0,137
IS555,7,11,3,2,0,1,0,0,0,0,0,0,0,0,24
IS557,3,25,11,7,0,1,0,0,0,0,0,0,0,0,47
IS561,6,173,106,16,18,2,5,1,0,0,0,0,0,0,327
IS562,1,20,21,5,1,0,0,0,0,0,0,0,0,0,48
IS563,33,91,8,4,3,4,1,0,0,0,1,0,2,0,147
IS565,23,12,0,0,1,0,0,0,0,0,0,0,0,0,36
IS567,27,60,7,5,4,2,0,0,2,0,1,0,0,0,108
IS571,0,221,18,10,9,5,1,1,1,1,0,0,0,0,267
IS573,26,90,16,4,8,1,0,1,0,0,0,0,0,0,146
IS575,0,15,5,1,1,0,0,1,0,0,0,0,1,0,24
IS577,72,138,30,12,9,1,0,0,0,0,0,0,0,0,262
IS578,0,15,3,0,2,0,1,0,0,0,0,0,1,0,22
IS580,1,49,4,6,3,0,0,0,0,0,0,0,0,0,63
IS581,4,78,8,1,4,0,0,0,0,0,0,0,2,0,97
IS582,92,300,5,14,14,1,0,5,0,0,1,0,6,0,438
IS583,28,66,23,13,3,0,1,0,0,0,1,0,4,0,139
IS585,32,75,16,12,8,0,1,0,0,0,0,0,0,0,144
IS586,0,21,3,1,4,2,8,4,7,0,0,0,0,0,50
IS590,114,581,137,41,35,9,7,13,2,1,1,0,2,0,943
IS591,45,21,0,1,3,0,0,1,0,0,0,0,1,0,72
IS592,0,45,0,0,4,0,0,0,0,0,0,0,0,0,49
IS593,15,48,4,2,1,0,0,1,0,0,0,0,0,0,71
IS594,42,30,8,6,4,4,0,0,0,0,0,1,0,1,95
IS595,0,17,1,1,2,0,0,0,0,0,0,0,0,0,21
IS597,55,179,52,31,40,13,12,5,3,0,1,0,1,1,392
ITAL101,0,182,0,0,129,0,0,76,0,0,19,0,13,6,419
ITAL102,0,68,0,0,67,0,0,32,0,0,13,0,5,2,185
ITAL103,5,106,12,5,98,6,1,36,0,0,7,0,2,1,278
ITAL104,1,19,1,1,10,2,1,7,1,0,1,0,0,0,44
ITAL156,92,102,31,29,47,15,15,6,7,2,2,1,15,1,364
ITAL200,0,4,3,6,5,6,1,1,1,0,0,0,0,0,27
ITAL210,0,37,0,0,11,0,0,3,0,0,0,0,0,0,51
ITAL240,4,72,51,34,11,5,1,1,0,2,0,0,3,0,184
ITAL413,0,19,11,13,4,0,0,0,0,1,1,1,0,0,50
ITAL420,0,3,5,7,3,2,0,1,0,0,0,0,0,0,21
ITAL470,1,16,20,10,4,0,0,0,0,0,0,0,1,0,52
JAPN201,37,62,47,24,14,11,6,5,10,4,3,3,10,0,236
JAPN203,12,30,28,11,9,18,7,7,4,3,1,2,2,1,134
JOUR101,134,95,17,11,17,8,1,3,1,0,1,0,4,0,292
JOUR102,41,14,1,3,2,1,1,3,0,0,1,0,1,0,68
JOUR161,8,6,5,0,1,0,0,0,0,0,1,0,1,0,22
JOUR199,26,50,15,11,10,4,6,8,1,0,0,0,7,0,138
JOUR200,730,1748,1293,832,721,410,237,170,107,63,53,35,211,16,6610
JOUR205,16,223,147,132,115,73,46,51,29,9,23,8,17,1,889
JOUR215,12,22,13,12,5,3,3,4,1,0,0,1,5,0,81
JOUR250,108,249,142,70,72,22,10,19,4,2,4,0,6,1,708
JOUR293,70,75,48,25,17,15,12,5,0,1,1,2,2,0,273
JOUR310,11,3,7,2,0,0,0,0,0,0,0,0,0,0,23
JOUR311,32,356,158,149,111,25,32,45,4,0,23,0,8,5,943
JOUR315,0,8,8,3,2,0,0,0,0,0,0,0,0,0,21
JOUR360,64,101,35,11,11,1,2,0,0,0,0,0,0,2,225
JOUR361,27,66,20,17,30,1,2,5,1,1,3,0,2,0,175
JOUR405,9,97,51,20,98,36,11,43,13,3,20,3,10,2,414
JOUR411,23,89,12,6,118,0,1,81,0,0,20,0,3,1,353
JOUR425,1,3,2,3,7,3,1,0,1,0,0,0,1,0,22
JOUR427,0,11,3,2,6,0,0,1,0,0,0,0,2,1,25
JOUR450,0,60,37,23,13,9,2,2,1,0,0,0,0,0,147
JOUR451,67,77,13,10,17,0,4,3,1,0,2,1,6,0,201
JOUR452,0,8,0,0,12,0,0,0,0,0,0,0,2,0,22
JOUR453,57,143,68,42,18,5,1,6,0,0,0,0,0,2,340
JOUR460,3,159,92,45,82,14,4,12,2,2,8,0,15,0,438
JOUR471,5,16,12,3,4,4,1,3,1,0,2,0,0,0,51
JS209,3,6,5,3,0,3,0,0,1,0,0,0,0,0,21
JS355,4,7,7,2,1,0,0,0,0,0,0,0,0,1,21
KIN100,333,1608,122,64,186,18,7,55,6,2,15,1,30,10,2447
KIN101,155,196,70,50,44,13,9,7,4,2,1,2,10,3,563
KIN102,464,952,46,26,44,11,2,16,0,2,4,0,9,5,1576
KIN103,68,410,24,11,9,6,4,3,0,0,1,0,5,3,541
KIN104,722,10817,73,32,914,1,4,392,1,1,124,0,216,69,13297
KIN107,284,169,12,2,10,4,2,2,0,0,1,0,13,3,499
KIN108,1347,369,225,96,59,74,37,26,35,13,16,11,74,5,2382
KIN109,205,1460,66,45,104,22,10,27,5,0,10,1,12,4,1967
KIN111,0,85,0,0,5,0,0,2,0,0,0,0,0,0,92
KIN120,86,114,65,63,65,31,20,28,18,6,7,4,14,1,521
KIN121,6,84,61,45,47,27,14,11,4,8,1,2,4,0,314
KIN122,2980,3375,2772,1331,1234,685,405,380,222,107,127,58,380,24,14056
KIN125,0,2537,0,0,176,0,0,45,0,0,13,0,12,0,2783
KIN130,82,495,301,176,111,41,26,11,8,1,0,3,6,0,1261
KIN131,5,114,5,1,6,0,0,0,0,0,0,0,1,0,132
KIN132,15,28,5,1,3,0,0,0,0,0,0,0,0,0,52
KIN133,2,54,9,10,6,1,1,1,1,0,0,0,0,0,85
KIN135,12,29,16,12,4,2,1,0,0,0,0,0,0,1,76
KIN136,0,39,6,3,0,0,0,0,0,0,0,0,1,0,49
KIN140,251,689,710,494,443,431,217,147,107,46,30,20,68,2,3653
KIN142,194,5855,190,70,1175,50,18,417,15,5,125,9,236,25,8359
KIN150,4,1462,7,4,1275,1,2,503,1,0,130,0,55,8,3444
KIN160,48,61,72,26,29,21,8,9,6,3,5,3,12,1,303
KIN199,56,282,70,22,32,17,11,7,10,4,7,5,36,4,559
KIN201,382,576,221,131,100,78,26,27,16,13,1,3,24,3,1598
KIN210,4,344,15,5,6,2,3,0,0,0,0,0,4,0,383
KIN239,78,239,82,59,90,21,16,18,7,2,3,0,1,2,616
KIN240,0,174,122,67,50,37,14,10,6,2,3,2,4,0,491
KIN247,461,6488,272,157,1345,57,52,405,22,10,110,9,202,14,9590
KIN249,6012,4059,1344,779,858,324,225,242,94,64,72,42,331,22,14446
KIN250,0,18,0,4,2,0,1,0,1,0,0,0,0,0,26
KIN257,50,255,283,216,216,141,63,34,14,5,2,2,3,1,1284
KIN259,137,424,193,163,245,97,54,82,21,13,13,6,15,1,1463
KIN260,10,4,5,1,1,1,0,0,0,0,0,0,0,0,22
KIN262,62,493,374,296,379,175,125,81,57,20,16,4,22,2,2104
KIN268,294,709,219,108,119,23,9,14,5,0,5,0,9,3,1514
KIN340,0,1043,709,462,399,274,168,101,49,35,15,11,28,8,3294
KIN342,0,6,0,0,12,0,0,4,0,0,2,0,1,0,25
KIN345,2,18,7,2,1,1,0,0,0,0,0,0,0,1,31
KIN346,0,18,0,0,2,0,0,1,0,0,0,0,0,0,21
KIN351,7,12,2,1,7,1,0,0,0,0,0,0,0,0,30
KIN352,0,1061,5,11,1047,0,9,403,0,2,89,0,28,1,2655
KIN355,243,594,428,382,373,190,117,106,61,24,21,13,20,1,2572
KIN360,0,22,16,6,1,0,0,0,0,0,0,0,2,0,47
KIN361,0,13,2,4,4,0,0,0,0,0,1,0,0,0,24
KIN365,24,92,14,3,7,0,0,1,0,0,0,0,0,1,141
KIN369,226,491,92,75,124,39,17,26,2,3,9,0,11,2,1115
KIN387,175,35,6,5,2,2,1,2,0,1,0,0,3,0,232
KIN401,1,495,243,145,127,56,22,15,16,6,0,2,29,3,1157
KIN420,5,38,0,5,17,0,1,3,0,1,1,0,0,0,71
KIN442,441,106,42,22,18,4,4,2,4,2,1,0,8,0,654
KIN443,0,807,3,53,56,2,15,8,0,0,1,0,6,0,951
KIN444,0,50,0,0,8,0,0,1,0,0,0,0,0,0,59
KIN447,2,43,38,16,18,14,5,3,0,1,1,0,3,0,144
KIN448,26,567,90,32,210,9,12,62,1,1,16,1,14,3,1041
KIN449,62,64,0,1,4,0,0,1,0,0,0,0,0,1,132
KIN451,1,65,4,6,34,2,1,5,0,0,0,0,0,0,118
KIN452,5,43,1,4,18,1,0,3,0,0,0,0,1,0,76
KIN453,86,290,0,59,81,1,9,12,2,1,3,0,1,0,545
KIN457,0,15,19,3,4,3,1,0,0,0,0,0,1,0,46
KIN459,1,107,0,21,80,0,7,18,0,1,3,0,3,0,241
KIN460,4,42,13,0,8,0,1,2,0,0,0,0,0,0,70
KIN473,0,5,7,2,2,1,1,2,0,0,0,1,1,0,22
KIN494,50,428,16,23,66,6,2,8,0,1,2,0,2,0,604
KIN501,7,6,5,5,2,0,0,0,0,0,0,0,0,0,25
KOR201,107,60,31,12,12,5,5,1,1,0,0,0,5,0,239
KOR202,27,22,8,6,6,0,0,0,0,0,0,0,0,0,69
KOR203,19,16,5,2,3,1,1,0,0,0,0,0,0,0,47
KOR222,2,12,0,2,3,0,0,1,1,0,0,0,0,1,21
LA101,369,164,95,59,69,51,31,29,13,10,19,7,42,2,958
LA212,0,10,5,9,16,2,3,2,1,0,1,0,0,0,49
LA215,0,12,13,10,4,0,0,0,0,0,0,0,0,0,39
LA218,11,34,27,35,37,18,8,9,0,1,1,0,1,2,182
LA221,144,119,30,31,82,13,16,38,8,5,18,2,39,2,545
LA222,19,97,61,68,57,46,36,29,23,11,9,4,22,2,482
LA233,0,11,12,9,7,2,2,1,1,0,0,0,0,0,45
LA234,21,0,4,2,7,5,0,3,0,0,0,1,1,0,44
LA241,13,40,60,36,33,13,9,6,5,1,3,0,1,0,220
LA250,52,55,31,26,22,5,8,8,2,3,0,1,5,1,218
LA270,2,11,6,6,7,4,1,3,3,0,0,0,1,0,44
LA280,28,54,40,43,44,10,2,2,5,1,1,3,3,0,236
LA281,2,30,38,28,28,15,10,4,7,2,1,1,2,0,168
LA314,108,382,220,154,100,57,38,55,22,12,16,8,38,11,1210
LA335,0,4,20,13,11,2,0,0,0,0,0,0,0,0,50
LA342,17,55,38,37,22,34,16,14,7,2,3,0,8,0,253
LA343,40,26,30,27,34,11,11,3,1,0,1,0,2,3,186
LA346,4,144,71,40,50,12,8,6,3,1,1,0,2,1,342
LA352,0,4,2,3,3,4,1,3,0,0,0,0,1,0,21
LA370,12,120,114,62,99,21,7,12,7,2,3,2,13,2,474
LA390,0,7,3,10,16,10,6,8,5,2,2,3,5,0,77
LA427,6,2,4,1,2,3,4,1,0,0,0,0,1,0,24
LA437,1,12,8,16,11,0,0,0,0,0,0,0,0,0,48
LA446,9,55,6,1,4,1,0,2,0,0,0,0,1,0,79
LA452,21,69,32,23,24,10,4,7,3,0,4,0,1,0,198
LA470,0,6,15,17,6,1,1,0,1,0,0,0,0,1,47
LA480,26,66,86,57,69,41,16,7,4,0,0,0,3,2,375
LA501,10,19,54,18,15,4,1,0,0,0,0,0,2,0,123
LA590,1,6,7,6,1,1,0,0,0,0,0,0,0,0,22
LA597,3,8,4,7,2,1,3,0,0,0,0,0,0,0,28
LAS100,1153,353,51,22,14,13,7,8,6,8,5,4,41,1,1685
LAS101,11724,6293,2097,903,1259,548,285,378,217,91,141,86,383,39,24405
LAS102,285,116,71,22,24,11,5,2,6,3,2,2,11,1,560
LAS112,0,91,0,0,17,0,0,5,0,0,4,0,2,0,119
LAS195,14,8,0,0,0,1,0,0,0,0,0,0,0,0,23
LAS199,83,459,12,6,61,9,4,20,3,1,24,2,24,0,708
LAS291,1104,175,82,70,64,29,17,17,17,5,14,4,39,5,1637
LAS292,191,97,28,12,25,9,6,10,7,1,8,11,4,1,409
LAS399,398,181,48,15,17,12,3,3,0,0,2,0,4,0,683
LAST170,695,807,242,173,188,104,66,64,32,11,21,18,61,10,2482
LAST210,113,99,13,3,0,6,4,3,0,0,1,0,5,1,247
LAT101,4,5,2,2,4,0,0,3,0,0,0,0,2,0,22
LAT102,8,11,11,6,11,5,8,1,1,1,1,0,4,0,68
LAT103,1,2,2,4,3,1,3,1,1,0,1,1,1,0,21
LAW199,12,20,23,19,12,7,4,3,2,2,1,1,2,0,108
LAW201,3,25,16,19,32,27,6,1,0,1,2,0,1,0,133
LAW301,579,729,488,237,155,84,39,20,17,4,6,3,21,7,2382
LAW302,0,4,10,8,12,8,2,1,0,0,2,0,2,0,49
LAW303,172,166,92,45,17,11,2,0,2,0,1,0,6,0,514
LAW305,6,77,22,10,1,0,0,0,0,0,0,0,0,0,116
LAW501,36,135,126,177,148,38,12,9,2,4,1,1,1,1,690
LAW601,57,176,276,555,532,200,92,15,5,3,2,1,0,3,1914
LAW602,50,265,327,814,657,201,110,68,26,6,8,0,6,10,2538
LAW603,23,254,219,626,521,223,132,53,6,1,0,0,0,6,2058
LAW604,37,214,244,653,522,197,108,42,5,2,3,0,1,4,2028
LAW605,19,142,302,377,228,46,17,8,2,0,1,0,0,1,1142
LAW606,29,151,305,683,505,192,126,17,1,0,1,0,0,5,2010
LAW607,57,311,279,875,662,195,117,50,17,1,2,0,1,7,2567
LAW609,51,164,183,558,321,143,97,39,15,0,4,0,4,5,1579
LAW610,40,119,119,376,234,110,56,28,6,1,5,0,8,6,1102
LAW612,5,7,23,34,22,6,0,0,0,0,0,0,0,1,97
LAW615,30,79,131,150,81,47,7,2,4,1,1,0,1,2,534
LAW616,15,19,29,42,12,12,1,0,2,1,0,0,0,1,133
LAW618,0,11,16,26,23,10,5,1,0,0,0,0,0,0,92
LAW620,2,21,24,30,22,5,0,0,0,0,0,0,0,1,104
LAW622,3,15,10,22,30,8,2,1,0,0,0,0,0,0,91
LAW624,16,27,22,51,22,17,1,7,3,0,0,0,0,1,166
LAW625,13,33,32,46,53,11,10,5,0,0,0,0,0,0,203
LAW627,37,150,121,567,318,102,124,32,7,3,3,0,0,5,1464
LAW629,14,115,137,177,111,59,20,7,5,1,1,0,0,2,647
LAW631,16,148,82,105,86,74,36,10,3,0,1,1,0,2,562
LAW633,50,258,644,1257,391,124,20,8,2,1,1,0,4,2,2760
LAW634,7,10,14,21,10,5,1,1,0,0,1,0,0,0,70
LAW635,1,13,8,7,1,0,0,0,0,0,0,0,0,0,30
LAW636,3,24,66,124,32,11,1,1,0,0,0,0,1,1,263
LAW638,17,57,62,61,51,18,5,5,0,1,0,0,0,0,277
LAW639,3,7,13,15,6,6,0,0,0,0,0,0,0,0,50
LAW642,3,29,30,49,38,2,0,0,1,0,0,0,0,1,152
LAW643,9,37,50,33,29,15,6,4,0,0,0,0,0,0,183
LAW644,2,29,24,38,41,21,10,1,1,0,1,0,0,1,168
LAW645,1,16,15,28,22,4,1,2,2,0,1,0,0,0,92
LAW647,29,172,249,310,237,107,8,5,0,0,0,0,0,0,1117
LAW648,0,25,29,23,29,4,2,3,0,0,1,0,0,1,116
LAW651,0,29,22,7,12,2,0,1,0,0,0,0,0,1,73
LAW653,3,52,49,84,58,16,6,4,1,1,0,0,0,1,274
LAW654,0,62,44,50,31,3,0,0,0,0,0,0,0,0,190
LAW656,11,88,79,171,82,57,8,0,0,0,0,0,2,1,498
LAW657,2,24,33,53,7,1,0,0,0,0,0,0,0,0,120
LAW660,1,1,4,7,6,2,0,0,0,0,0,0,0,0,21
LAW662,3,9,9,19,19,8,5,1,0,0,0,0,0,0,73
LAW664,9,62,29,69,53,16,1,5,1,0,0,0,1,1,246
LAW667,43,114,91,124,79,44,16,15,2,2,1,0,1,1,532
LAW668,22,95,148,202,119,50,13,5,2,0,0,0,2,1,658
LAW670,16,102,140,184,137,34,6,0,0,0,0,0,0,0,619
LAW673,11,24,39,19,53,7,0,0,0,0,0,0,0,1,153
LAW675,4,22,19,37,29,12,1,0,0,0,0,0,0,0,124
LAW676,0,5,13,31,4,5,1,0,0,0,0,0,0,0,59
LAW679,11,109,204,295,147,38,21,5,1,0,1,0,1,0,833
LAW680,56,433,411,687,338,169,59,26,6,2,2,0,1,4,2190
LAW682,28,506,412,375,296,201,105,40,10,1,2,0,3,2,1979
LAW683,4,27,27,43,22,8,2,0,2,0,0,0,0,0,135
LAW684,4,30,47,69,38,2,0,0,0,0,0,0,0,0,190
LAW685,0,15,49,46,28,5,0,0,0,0,0,0,1,0,144
LAW686,28,66,75,83,80,41,6,1,0,0,0,0,0,0,380
LAW687,0,9,11,32,24,9,0,0,0,0,0,0,0,0,85
LAW689,0,13,7,16,9,2,0,0,0,0,0,0,0,0,47
LAW694,22,220,247,402,276,26,5,1,0,0,0,0,0,0,1199
LAW792,105,681,711,817,635,153,39,26,10,1,0,0,2,10,3180
LAW793,35,159,115,74,49,6,2,8,0,0,2,1,2,1,453
LAW794,29,120,221,390,183,50,6,0,2,1,0,0,1,3,1003
LAW795,2,21,24,22,14,8,0,3,0,0,0,0,0,1,94
LAW796,29,115,152,179,105,38,7,8,2,0,0,1,0,3,636
LAW797,28,66,95,91,67,38,1,2,0,0,0,0,0,0,388
LAW798,3,52,65,38,22,8,0,0,0,0,0,0,0,0,188
LEAD116,178,47,9,1,2,0,1,0,1,1,2,0,2,0,244
LEAD140,389,598,102,76,67,39,24,32,22,14,13,8,89,5,1473
LEAD170,13,9,2,2,0,0,0,1,0,0,0,0,2,0,29
LEAD230,69,132,26,20,7,2,4,3,4,1,4,1,5,0,278
LEAD260,598,510,143,73,95,43,35,33,15,6,7,3,39,2,1600
LEAD321,0,82,5,1,14,1,1,2,0,0,2,0,3,1,111
LEAD339,0,27,0,0,1,0,0,0,0,0,0,0,1,0,29
LEAD340,107,76,37,13,18,13,6,4,4,0,4,1,2,1,285
LEAD380,101,76,66,26,19,13,6,3,2,1,2,0,2,0,317
LEAD425,20,17,18,8,3,1,1,0,1,1,0,0,0,1,70
LEAD427,11,7,5,2,3,3,2,0,2,0,0,0,0,0,35
LEAD440,105,77,20,3,6,1,2,0,0,0,0,2,2,1,218
LEAD460,23,28,5,5,4,0,0,1,3,0,2,0,1,0,72
LEAD470,171,96,20,14,11,2,1,3,0,0,0,1,4,1,323
LEAD480,94,172,19,18,6,1,0,4,0,0,0,0,2,1,316
LER100,100,1298,715,450,849,417,224,497,234,108,197,114,840,74,6043
LER110,14,392,269,170,340,155,94,177,86,36,72,45,264,24,2114
LER120,33,290,134,73,155,68,46,98,45,14,45,20,246,24,1267
LER130,0,10,2,3,0,4,3,2,0,1,1,0,1,0,27
LER199,1,6,12,15,13,7,0,1,1,0,1,0,2,1,59
LER200,2,14,6,4,8,3,2,1,1,0,1,2,2,0,46
LER320,3,35,18,10,7,6,6,4,1,3,1,2,4,1,100
LER521,0,22,1,0,1,0,0,0,0,0,0,0,0,0,24
LER522,18,258,13,8,7,1,1,0,0,1,0,0,0,0,307
LER523,21,341,144,56,44,10,0,3,1,1,0,0,0,1,621
LER531,12,4,4,0,2,2,0,0,0,0,0,0,0,0,24
LER532,6,5,11,6,4,1,1,0,0,0,0,0,0,0,34
LER534,16,18,11,3,4,1,0,0,0,0,0,0,1,0,54
LER535,1,12,10,2,0,2,0,0,0,0,0,0,0,0,27
LER536,10,0,10,1,0,1,0,0,0,0,0,0,0,0,22
LER537,15,20,27,13,5,2,0,0,0,0,0,0,0,0,82
LER542,37,409,134,49,94,21,2,3,1,0,0,0,0,1,750
LER543,66,554,182,101,43,11,6,2,2,1,0,0,1,0,969
LER544,0,8,9,5,0,0,0,0,0,0,0,0,0,0,22
LER545,101,329,136,107,126,42,7,9,1,1,0,0,0,0,859
LER546,9,27,12,7,5,2,1,1,0,0,0,0,0,0,64
LER550,8,80,12,1,1,0,0,2,0,0,0,0,0,0,104
LER551,0,19,2,1,0,0,0,0,0,0,0,0,0,0,22
LER554,20,26,8,4,1,1,1,0,0,0,0,0,0,0,61
LER561,13,327,51,18,10,3,1,1,3,0,0,0,2,0,429
LER562,65,320,95,82,70,13,4,2,0,0,0,0,2,1,653
LER564,17,109,35,20,3,2,2,0,0,0,0,0,0,0,188
LER565,53,399,210,103,52,10,3,2,0,0,0,1,0,0,833
LER566,48,220,187,99,14,2,0,1,0,0,0,0,1,0,572
LER567,22,195,109,26,20,5,2,0,1,0,0,0,0,0,380
LER568,36,171,66,73,105,43,3,2,0,0,0,0,1,0,500
LER569,11,252,46,24,10,1,0,0,1,0,0,0,1,0,346
LER570,33,106,21,12,1,1,0,0,0,0,0,0,0,0,174
LER571,0,10,12,1,0,0,0,0,0,0,0,0,0,0,23
LER590,455,1825,746,392,313,71,27,13,8,1,4,2,4,1,3861
LER591,79,790,521,173,79,31,3,1,1,0,0,0,2,1,1680
LER593,454,500,189,143,136,55,30,21,5,2,0,0,4,1,1539
LER595,32,437,235,102,40,15,2,3,1,0,1,1,0,1,869
LER597,7,36,24,12,7,0,0,0,0,0,0,0,0,0,86
LER598,5,39,41,16,6,0,0,0,0,0,0,0,0,0,107
LING100,457,689,524,290,209,117,57,58,28,15,13,13,44,8,2514
LING105,7,48,5,6,30,4,2,7,0,0,0,0,0,1,109
LING111,570,684,275,149,200,78,34,58,13,11,13,8,32,5,2125
LING115,122,372,195,95,67,45,21,20,15,4,7,8,23,4,994
