Name,Course,Rating,Difficulty,Would-Take-Again,Link
"Diesner, Jana",IS597,3.3,2.2,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861211
"Diesner, Jana",LIS590,3.3,2.2,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1861211
"Goncalo, Jack",BADM311,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2744384
"Goncalo, Jack",BADM508,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2744384
"Goncalo, Jack",BADM590,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2744384
"Goncalo, Jack",MBA501,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2744384
"Beck, Diane",PSYC453,3.9,2.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990436
"Beck, Diane",PSYC220,3.9,2.8,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990436
"Pitchford, Matthew",CMN220,3.9,2.9,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1788388
"Pitchford, Matthew",CMN323,3.9,2.9,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1788388
"Pitchford, Matthew",CMN230,3.9,2.9,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1788388
"Prasanth, Supriya",MCB400,5.0,3.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2562829
"Seiter, Nicholas",CPSC370,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2740408
"Seiter, Nicholas",CPSC270,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2740408
"Winters, Matthew",PS241,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1538003
"Winters, Matthew",PS345,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1538003
"Winters, Matthew",PS340,4.8,2.6,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1538003
"Cameron, Sydney",IB151,4.5,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2658799
"Hong, Seung-Hyun",ECON482,1.8,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205714
"Hong, Seung-Hyun",ECON490,1.8,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205714
"Hong, Seung-Hyun",ECON471,1.8,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205714
"Hong, Seung-Hyun",ECON480,1.8,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205714
"Hong, Seung-Hyun",ECON483,1.8,3.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1205714
"Juvik, John",CPSC419,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2735787
"Juvik, John",CPSC498,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2735787
"Juvik, John",HORT447,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2735787
"Jamann, Tiffany",CPSC452,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2735790
"Jamann, Tiffany",CPSC498,5.0,1.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2735790
"Miller, Leslie",SOC273,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734122
"Miller, Leslie",SOC274,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734122
"Miller, Leslie",SOC101,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734122
"Miller, Leslie",SOC396,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2734122
"Dai, Xinyuan",PS380,4.4,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=778601
"Dai, Xinyuan",PS379,4.4,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=778601
"Greenlee, Andrew",UP570,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP101,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP494,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP473,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP470,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP505,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Greenlee, Andrew",UP508,3.0,3.6,71.4286,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1955103
"Doussard, Marc",UP505,3.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2486327
"Doussard, Marc",UP204,3.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2486327
"Doussard, Marc",UP330,3.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2486327
"Doussard, Marc",UP545,3.0,3.8,60.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2486327
"Valdivia, Angharad",LLS250,1.6,4.0,18.1818,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990531
"Valdivia, Angharad",MACS356,1.6,4.0,18.1818,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990531
"Valdivia, Angharad",MACS100,1.6,4.0,18.1818,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=990531
"Wu, Martin",ACCY302,1.9,2.8,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798124
"Wu, Martin",ACCY304,1.9,2.8,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798124
"Wu, Martin",ACCY512,1.9,2.8,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798124
"Wu, Martin",ACCY503,1.9,2.8,16.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=798124
"Hardin, Donald",RST200,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Hardin, Donald",RST255,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Hardin, Donald",KIN369,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Hardin, Donald",RST130,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Hardin, Donald",KIN239,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Hardin, Donald",RST199,3.6,2.1,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1651917
"Zou, Suiwen",RST120,4.7,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2557880
"Zou, Suiwen",RST325,4.7,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2557880
"Green, Jeffrey",LING100,4.5,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526461
"Green, Jeffrey",LING225,4.5,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526461
"Green, Jeffrey",LING400,4.5,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526461
"Green, Jeffrey",LING425,4.5,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526461
"Green, Jeffrey",LING301,4.5,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2526461
"Mahaffey, Vicki",GWS378,3.8,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1455606
"Mahaffey, Vicki",ENGL350,3.8,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1455606
"Mahaffey, Vicki",ENGL455,3.8,2.9,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1455606
"Guest, Jeremy",CEE493,4.3,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968535
"Guest, Jeremy",CEE330,4.3,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968535
"Guest, Jeremy",CEE538,4.3,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968535
"Guest, Jeremy",CEE498,4.3,2.5,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1968535
"Romberg, Kristin",ARTH242,3.6,3.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1891204
"Romberg, Kristin",ARTH241,3.6,3.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1891204
"Romberg, Kristin",ARTH446,3.6,3.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1891204
"Finnegan, Cara",CMN340,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2728315
"Finnegan, Cara",CMN396,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2728315
"Finnegan, Cara",CMN423,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2728315
"Finnegan, Cara",CMN450,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2728315
"Waspi, Kevin",FIN300,3.1,4.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872905
"Waspi, Kevin",FIN579,3.1,4.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872905
"Waspi, Kevin",FIN392,3.1,4.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872905
"Waspi, Kevin",FIN490,3.1,4.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872905
"Waspi, Kevin",FIN419,3.1,4.0,40.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=872905
"Green-Miller, Angela",ETMA311,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478204
"Green-Miller, Angela",TSM311,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478204
"Green-Miller, Angela",ABE100,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478204
"Green-Miller, Angela",TSM372,1.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2478204
"Fang, Kejie",ECE110,2.0,4.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2343378
"Shao, Chenhui",ME453,4.7,2.6,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2219096
"Shao, Chenhui",ME340,4.7,2.6,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2219096
"Shao, Chenhui",ME498,4.7,2.6,85.7143,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2219096
"Han, Aiguo",ECE398,3.7,4.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2688100
"Han, Aiguo",ECE313,3.7,4.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2688100
"Han, Aiguo",ECE210,3.7,4.3,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2688100
"Benekohal, Rahim",CEE416,2.5,3.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931748
"Benekohal, Rahim",CEE517,2.5,3.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931748
"Benekohal, Rahim",CEE515,2.5,3.8,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1931748
"Hart, John",CS416,3.1,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1773959
"Hart, John",CS418,3.1,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1773959
"Hart, John",CS498,3.1,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1773959
"Freeman, Julius",CMN112,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2722042
"Anastasio, Thomas",MCB170,4.9,1.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1681100
"Wright, David",ENGL460,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",ENGL330,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",ENGL109,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",ENGL245,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",AFRO105,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",ENGL300,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Wright, David",RHET105,4.0,3.3,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1277032
"Ahmed, Iftikhar",MATH241,1.5,4.3,9.8361,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342487
"Ahmed, Iftikhar",MATH220,1.5,4.3,9.8361,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342487
"Ahmed, Iftikhar",MATH234,1.5,4.3,9.8361,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342487
"Ahmed, Iftikhar",MATH231,1.5,4.3,9.8361,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2342487
"Bayram, Can",ECE110,2.6,3.0,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2150323
"Bayram, Can",ECE340,2.6,3.0,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2150323
"Downie, Stephen",LAS291,4.8,3.2,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=459555
"Downie, Stephen",IB335,4.8,3.2,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=459555
"Downie, Stephen",IB100,4.8,3.2,87.5,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=459555
"Scheele, Genevieve",CLCV115,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2164394
"Scheele, Genevieve",CLCV224,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2164394
"Scheele, Genevieve",REL110,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2164394
"Scheele, Genevieve",RLST110,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2164394
"Folwaczny, Lena",MATH231,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH221,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH220,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH234,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH241,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH125,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Folwaczny, Lena",MATH12,2.2,3.9,21.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1907208
"Cowan, Felix",HIST259,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2681580
"Salrin, Melissa",IS581,5.0,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1808939
"Salrin, Melissa",LIS581,5.0,2.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1808939
"Tang, Shiang",MATH453,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2465166
"Tang, Shiang",MATH347,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2465166
"Tang, Shiang",MATH213,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2465166
"Tang, Shiang",MATH416,5.0,2.5,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2465166
"Regoyo, Aritz",SPAN130,4.8,2.8,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2638483
"Workman, Hallie",CMN212,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2364628
"Workman, Hallie",CMN336,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2364628
"Wong, Tony",ASTR405,3.4,3.2,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1434889
"Wong, Tony",ASTR406,3.4,3.2,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1434889
"Wong, Tony",ASTR210,3.4,3.2,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1434889
"Wong, Tony",ASTR121,3.4,3.2,83.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1434889
"Sianis, Sofia",FIN445,1.0,3.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407217
"Sianis, Sofia",FIN444,1.0,3.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407217
"Sianis, Sofia",FIN541,1.0,3.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407217
"Sianis, Sofia",FIN544,1.0,3.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407217
"Sianis, Sofia",FIN241,1.0,3.3,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2407217
"Hashash, Youssef",CEE380,2.3,3.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1269556
"Haber, Robert",TAM470,2.9,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=263443
"Haber, Robert",TAM551,2.9,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=263443
"Haber, Robert",ME471,2.9,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=263443
"Haber, Robert",TAM212,2.9,3.4,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=263443
"Chasanov, Elliot",MUS443,2.1,3.4,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=123055
"Gundersen, Craig",ACE251,3.2,3.6,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1283954
"Gundersen, Craig",ACE270,3.2,3.6,75.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1283954
"Ji, Heng",CS546,4.4,3.2,80.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2541177
"Holder, Daniel",ACCY556,4.3,2.5,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=648283
"Holder, Daniel",ACCY451,4.3,2.5,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=648283
"Holder, Daniel",ACCY312,4.3,2.5,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=648283
"Holder, Daniel",ACCY505,4.3,2.5,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=648283
"Salapaka, Srinivasa",ME360,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Salapaka, Srinivasa",ME340,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Salapaka, Srinivasa",ECE515,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Salapaka, Srinivasa",ME460,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Salapaka, Srinivasa",TAM212,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Salapaka, Srinivasa",TAM412,3.5,2.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=616630
"Hetrick, Laura",ART100,4.2,3.6,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1606709
"Cooper, David",RUSS220,4.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2376821
"Cooper, David",BCS115,4.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2376821
"Cooper, David",TRST410,4.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2376821
"Cooper, David",SLAV120,4.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2376821
"Poole, Marshall",CMN231,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1350128
"Poole, Marshall",CMN413,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1350128
"Poole, Marshall",CMN212,3.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1350128
"Jenkins, Candice",ENGL350,3.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084904
"Jenkins, Candice",ENGL274,3.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084904
"Jenkins, Candice",AFRO105,3.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084904
"Jenkins, Candice",ENGL460,3.0,3.5,33.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2084904
"Farmer, Chelsea",ENGL109,5.0,1.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2038608
"Farmer, Chelsea",ENGL103,5.0,1.7,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2038608
"Peng, Jian",CS466,1.5,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2201268
"Peng, Jian",CS598,1.5,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2201268
"Peng, Jian",CS361,1.5,1.5,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2201268
"Jimenez, Beatriz",LLS100,4.0,3.0,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2644581
"Cole, Paa",ASRM409,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM469,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM471,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM210,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM461,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM472,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Cole, Paa",ASRM406,3.3,4.0,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2572490
"Palekar, Udatta",BADM567,2.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2632804
"Palekar, Udatta",BADM337,2.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2632804
"Palekar, Udatta",BADM336,2.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2632804
"Palekar, Udatta",BADM324,2.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2632804
"Palekar, Udatta",BADM572,2.0,5.0,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2632804
"Cimpian, Andrei",PSYC462,4.6,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1563975
"Cimpian, Andrei",PSYC216,4.6,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1563975
"Chen, Ruiyuan",MATH414,2.7,4.9,42.8571,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2559267
"Darfour-Oduro, Sandra",CHLH274,1.5,4.3,8.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2596268
"Darfour-Oduro, Sandra",CHLH100,1.5,4.3,8.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2596268
"Darfour-Oduro, Sandra",CHLH206,1.5,4.3,8.3333,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2596268
"Shavitt, Sharon",BADM323,2.3,2.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1061267
"Shavitt, Sharon",BADM593,2.3,2.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1061267
"Shavitt, Sharon",BADM528,2.3,2.7,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=1061267
"Haberman, Michael",INFO490,3.7,3.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2232326
"Haberman, Michael",CS105,3.7,3.7,66.6667,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2232326
"Nelson, Michelle",SBC508,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",ADV582,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",ADV393,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",BADM584,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",SBC507,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",ADV476,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",ADV283,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Nelson, Michelle",ADV483,2.9,3.4,50.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=986470
"Klajbor, Michael",CMN220,5.0,4.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2688270
"Morrissey, Robert",HIST370,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187488
"Morrissey, Robert",HIST170,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187488
"Morrissey, Robert",HIST371,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187488
"Morrissey, Robert",HIST202,5.0,3.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2187488
"Hughes, Robert",HDFS120,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2694164
"Hughes, Robert",HDFS101,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2694164
"Hughes, Robert",HDFS199,5.0,2.0,100.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=2694164
"Landrum-Brown, Joycelyn",EPSY202,3.3,2.4,0.0,https://www.ratemyprofessors.com/ShowRatings.jsp?tid=478881
