subject,course_code,title,credits,prerequisites,gened,subcategories
MATH,314,Introduction to Higher Mathematics ,4,MATH 241,,
MATH,347,Fundamental Mathematics ,3,MATH 231,,
MATH,357,Numerical Methods I ,3,,,
MATH,362,Probability with Engrg Applic ,3,,,
MATH,390,Individual Study ,0 to 3,Consent of instructor,,
MATH,399,Math/Actuarial Internship ,0,"After obtaining an internship, Mathematics majors must request entry from the Mathematics Director of Undergraduate Studies; Actuarial Science majors must request entry from the Director of the Actuarial Science Program",,
MATH,402,Non Euclidean Geometry ,3 or 4,"MATH 241; MATH 314 or MATH 347 or MATH 348, or equivalent; or consent of instructor",,
MATH,403,Euclidean Geometry ,3 or 4,"MATH 241; MATH 314 or MATH 347, or equivalent; or consent of instructor",,
MATH,405,Teacher's Course ,3 or 4,"MATH 241; MATH 314 or MATH 347, or equivalent; or consent of instructor",,
MATH,406,History of Calculus ,3 or 4,MATH 241 or equivalent,,
MATH,412,Graph Theory ,3 or 4,MATH 314 or MATH 347 or equivalent experience or CS 374,,
MATH,413,Intro to Combinatorics ,3 or 4,MATH 314 or MATH 347 or equivalent experience,,
MATH,414,Mathematical Logic ,3 or 4,MATH 314 or MATH 347 or equivalent experience,,
MATH,415,Applied Linear Algebra ,3 or 4,MATH 241 or consent of instructor,,
MATH,416,Abstract Linear Algebra ,3 or 4,MATH 241; MATH 314 or MATH 347; or consent of instructor,,
MATH,417,Intro to Abstract Algebra ,3 or 4,"Either MATH 416 or one of ASRM 406, MATH 415 together with one of MATH 314, MATH 347, CS 374; or consent of instructor",,
MATH,418,Intro to Abstract Algebra II ,3 or 4,MATH 417 or consent of instructor,,
MATH,423,Differential Geometry ,3 or 4,MATH 241 or equivalent,,
MATH,424,Honors Real Analysis ,3,"An honors section of MATH 347 or an honors section of MATH 416, and consent of the department",,
MATH,425,Honors Advanced Analysis ,3,"MATH 424 and either MATH 415 or MATH 416, and consent of the department",,
MATH,427,Honors Abstract Algebra ,3,Consent of the department is required,,
MATH,428,Honors Topics in Mathematics ,3,Consent of the department,,
MATH,432,Set Theory and Topology ,3 or 4,MATH 314 or MATH 347 or consent of instructor,,
MATH,439,Philosophy of Mathematics ,3 or 4,,,
MATH,441,Differential Equations ,3 or 4,MATH 241; MATH 314 or MATH 347 is recommended,,
MATH,442,Intro Partial Diff Equations ,3 or 4,"One of MATH 284, MATH 285, MATH 286, MATH 441",,
MATH,444,Elementary Real Analysis ,3 or 4,"MATH 241; MATH 314 or MATH 347, or equivalent",,
MATH,446,Applied Complex Variables ,3 or 4,MATH 241,,
MATH,447,Real Variables ,3 or 4,"MATH 241 or equivalent; junior standing; MATH 314 or MATH 347, or equivalent experience; or consent of instructor",,
MATH,448,Complex Variables ,3 or 4,MATH 447,,
MATH,449,Real Variables ,3 or 4,,,
MATH,450,Numerical Analysis ,3 or 4,,,
MATH,453,Number Theory ,3 or 4,MATH 241 or equivalent,,
MATH,461,Probability Theory ,3 or 4,MATH 241 or equivalent,,
MATH,463,Statistics and Probability I ,4,,,
MATH,464,Statistics and Probability II ,3 or 4,,,
MATH,466,Applied Random Processes ,3 or 4,"MATH 241, MATH 416, and MATH 461",,
MATH,467,Mathematics for Machine Learning ,4,MATH 416; MATH 461 or STAT 400; STAT 207; CS 277; and CS 307,,
MATH,473,Algorithms ,4,,,
MATH,475,Formal Models of Computation ,3 or 4,,,
MATH,481,Vector and Tensor Analysis ,3 or 4,MATH 241 and one of MATH 415 or MATH 416 or equivalent,,
MATH,482,Linear Programming ,3 or 4,"ASRM 406, MATH 415, or MATH 416",,
MATH,484,Nonlinear Programming ,3 or 4,MATH 241; MATH 314 or MATH 347; or equivalent; MATH 415 or equivalent; or consent of instructor,,
MATH,487,Advanced Engineering Math ,3 or 4,"One of MATH 284, MATH 285, MATH 286, MATH 441",,
MATH,489,Dynamics & Differential Eqns ,3 or 4,"One of MATH 284, MATH 285, MATH 286, MATH 441",,
MATH,490,Advanced Topics in Mathematics ,1 to 4,Consent of instructor,,
MATH,492,Undergraduate Research in Math ,1 to 3,Evidence of adequate preparation for such study; consent of faculty member supervising the work; and approval of the department head,,
MATH,495,Models in Mathematical Biology ,3 or 4,MATH 220 or equivalent,,
MATH,496,Honors Seminar ,3,Consent of Mathematics Honors Committee,,
MATH,499,Introduction Graduate Research ,1,Graduate standing or consent of instructor,,
MATH,500,Abstract Algebra I ,4,MATH 417 and MATH 418,,
MATH,501,Abstract Algebra II ,4,MATH 500,,
MATH,502,Commutative Algebra ,4,MATH 501 or consent of instructor,,
MATH,503,Intro Geometric Group Theory ,4,MATH 500 or equivalent,,
MATH,505,Homological Algebra ,4,MATH 501 or equivalent,,
MATH,506,Group Representation Theory ,4,MATH 501 or equivalent,,
MATH,510,Riemann Surf & Algebraic Curv ,4,MATH 542,,
MATH,511,Intro to Algebraic Geometry ,4,MATH 500,,
MATH,512,Modern Algebraic Geometry ,4,"MATH 500, and one of MATH 510, MATH 511, or consent of instructor",,
MATH,514,Complex Algebraic Geometry ,4,MATH 448 or consent of instructor,,
MATH,518,Differentiable Manifolds I ,4,"MATH 423 or MATH 481, or consent of instructor",,
MATH,519,Differentiable Manifolds II ,4,MATH 518 or consent of instructor,,
MATH,520,Symplectic Geometry ,4,MATH 518,,
MATH,522,Lie Groups and Lie Algebras I ,4,"Undergraduate linear algebra, abstract algebra, point set topology, differentiation on manifolds",,
MATH,525,Algebraic Topology I ,4,MATH 417 and MATH 448 or consent of instructor,,
MATH,526,Algebraic Topology II ,4,"MATH 525, MATH 500; or consent of instructor",,
MATH,527,Homotopy Theory ,4,MATH 526,,
MATH,530,Algebraic Number Theory ,4,MATH 500 or equivalent,,
MATH,531,Analytic Theory of Numbers I ,4,MATH 448 and either MATH 417 or MATH 453,,
MATH,532,Analytic Theory of Numbers II ,4,MATH 531,,
MATH,533,Fiber Spaces and Char Classes ,4,MATH 526,,
MATH,535,General Topology ,4,Consent of instructor,,
MATH,540,Real Analysis ,4,MATH 447 or equivalent,,
MATH,541,Functional Analysis ,4,MATH 540,,
MATH,542,Complex Variables I ,4,"MATH 446 and MATH 447, or MATH 448",,
MATH,543,Complex Variables II ,4,MATH 542,,
MATH,545,Harmonic Analysis ,4,MATH 448 and MATH 541; knowledge of Banach spaces,,
MATH,546,Hilbert Spaces ,4,MATH 541,,
MATH,547,Banach Spaces ,4,MATH 541,,
MATH,550,Dynamical Systems I ,4,MATH 489 or consent of instructor,,
MATH,552,Numerical Methods for PDEs ,4,,,
MATH,553,Partial Differential Equations ,4,Consent of instructor,,
MATH,554,Linear Analysis and Partial Differential Equations ,4,MATH 553 or consent of instructor,,
MATH,555,Nonlinear Analysis and Partial Differential Equations ,4,Consent of instructor,,
MATH,558,Methods of Applied Mathematics ,4,"Undergraduate background in ODEs, PDEs, and probability theory (MATH 441, MATH 442, and MATH 461, or equivalents), or consent of instructor",,
MATH,561,Theory of Probability I ,4,MATH 541 or consent of instructor,,
MATH,562,Theory of Probability II ,4,MATH 561,,
MATH,563,Risk Modeling and Analysis ,4,MATH 408 or MATH 461,,
MATH,564,Applied Stochastic Processes ,4,MATH 446 and MATH 447,,
MATH,570,Mathematical Logic ,4,MATH 417 or consent of instructor,,
MATH,571,Model Theory ,4,MATH 570 or consent of instructor,,
MATH,574,Set Theory ,4,MATH 570 or consent of instructor,,
MATH,580,Combinatorial Mathematics ,4,Consent of instructor,,
MATH,581,Extremal Graph Theory ,4,MATH 580 or consent of instructor,,
MATH,582,Structure of Graphs ,4,MATH 580 or consent of instructor,,
MATH,583,Partial Orders and Comb Optim ,4,MATH 580 or consent of instructor,,
MATH,584,Methods of Combinatorics ,4,MATH 580 or consent of instructor,,
MATH,585,Probabilistic Combinatorics ,4,MATH 580 or consent of instructor,,
MATH,586,Algebraic Combinatorics ,4,MATH 580 or consent of instructor,,
MATH,589,Conjugate Duality and Optim ,4,"MATH 415 and MATH 447, or consent of instructor",,
MATH,593,Mathematical Internship ,0,,,
MATH,595,Advanced Topics in Mathematics ,1 to 4,Consent of instructor,,
MATH,597,Reading Course ,1 to 8,Consent of instructor,,
MATH,598,Literature Seminar in Math ,0 to 4,Consent of instructor,,
MATH,599,Thesis Research ,0 to 16,Consent of instructor,,
MBA,500,Issues in Business ,0,Co-requisite MBA 501 and MBA 502,,
MBA,501,Foundations of Business I ,2,Admission to the Master of Business Administration program,,
MBA,502,Foundations of Business II ,2,Enrollment in good standing in the MBA program,,
MBA,503,Prin & Proc of Management I ,2,Enrollment in good standing in the MBA program,,
MBA,504,Prin & Proc of Management II ,2,Enrollment in good standing in the MBA program,,
MBA,505,Topics in Management ,2,Enrollment in good standing in the MBA program,,
MBA,520,Corporate and Global Strategy ,4,"Completion of the first year of the Master of Business Administration Program, including MBA 501, MBA 502, MBA 503, MBA 504, and MBA 505",,
MBA,530,Internship ,0,Completion of first year of Master of Business Administration program,,
MBA,531,Special Projects ,1 to 4,Completion of first year of Master of Business Administration program,,
MBA,542,Digital Marketing Analytics ,4,,,
MBA,543,Digital Media & Marketing ,4,,,
MBA,545,Marketing in Our New Digital World ,4,,,
MBA,546,Global Business Horizons ,4,,,
MBA,547,Global Marketing ,4,,,
MBA,548,Global Strategy ,4,,,
MBA,549,Multiculturalism in Management and the Marketplace ,4,,,
MBA,551,Strategic Innovation ,4,,,
MBA,552,Fostering Creative Thinking ,4,,,
MBA,553,Entrepreneurship: From Startup to Growth ,4,,,
MBA,561,Introduction to Business Analytics with R ,2,,,
MBA,562,Introduction to Business Analytics: Communicating with Data ,2,,,
MBA,563,Data Toolkit: Business Data Modeling & Predictive Analytics ,4,,,
MBA,564,Data Analytics Applications in Business ,2,,,
MBA,565,Infonomics ,4,,,
MBA,581,Business Ethics ,2,,,
MBA,590,Specialization Capstone ,0,,,
MBA,592,Current Topics in Business ,0 to 4,,,
MBA,597,Program Foundations ,0,iMBA students are expected to enroll in this course during their first term in the program,,
MBA,598,Program Capstone ,0,iMBA students are expected to enroll in this course during their final term in the program,,
MCB,100,Introductory Microbiology ,3,"There are no prerequisites for MCB 100, but some chemistry is recommended",NAT,LS
MCB,101,Intro Microbiology Laboratory ,2,Credit or concurrent registration in MCB 100,,
MCB,150,Molec & Cellular Basis of Life ,4,,NAT,LS
MCB,151,Molec & Cellular Laboratory ,1,Concurrent enrollment in MCB 150,,
MCB,170,Society and the Brain ,3,,NAT,LS
MCB,198,Internship ,0,For MCB and Biochemistry majors only,,
MCB,199,Undergraduate Open Seminar ,1 to 5,,,
MCB,244,Human Anatomy & Physiology I ,3,"Credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent; or consent of instructor",,
MCB,245,Human Anat & Physiol Lab I ,2,"Credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent; or consent of instructor",,
MCB,246,Human Anatomy & Physiology II ,3,"MCB 244 and credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent or consent of instructor",,
MCB,247,Human Anat & Physiol Lab II ,2,"MCB 245 and credit or concurrent enrollment in CHEM 101, CHEM 102, or equivalent; or consent of instructor",,
MCB,250,Molecular Genetics ,3,"MCB 150, CHEM 102 and CHEM 104, or equivalents or consent of instructor",,
MCB,251,Exp Techniqs in Molecular Biol ,2,Concurrent or prior enrollment in MCB 250 or consent of instructor,,
MCB,252,"Cells, Tissues & Development ",3,MCB 250 or equivalent with consent of instructor,,
MCB,253,Exp Techniqs in Cellular Biol ,2,Concurrent or prior enrollment in MCB 252 or consent of instructor,,
MCB,290,Undergraduate Research ,1 to 5,Consent of instructor,,
MCB,292,Experiential Learning in MCB ,1 or 2,Restricted to declared undergraduates in any School of MCB major,,
MCB,297,MCB Honors Discussion ,1,,,
MCB,298,MCB Honors Lab Discussion ,1,,,
MCB,299,MCB Merit Program Discussion ,1,Consent of instructor,,
MCB,300,Microbiology ,3,MCB 250 and credit or concurrent registration in MCB 252 or consent of instructor,,
MCB,301,Experimental Microbiology ,3,"MCB 250 and 251 and credit or concurrent registration in MCB 300, or consent of instructor",,
MCB,314,Introduction to Neurobiology ,3,Junior or senior standing,,
MCB,316,Genetics and Disease ,4,MCB 150 and credit or concurrent registration in MCB 250 or consent of instructor,,
MCB,317,Genetics and Genomics ,4,"MCB 250, MCB 251, MCB 252, and MCB 253; or consent of instructor",,
MCB,320,Mechanisms of Human Disease ,3,MCB 252 or consent of instructor,,
MCB,354,Biochem & Phys Basis of Life ,3,"CHEM 232 or CHEM 236, and MCB 250 and MCB 252, or consent of instructor",,
MCB,364,Eukaryotic Cell Biology Laboratory ,2,MCB 252 and MCB 253 or consent of instructor,,
MCB,400,Cancer Cell Biology ,3,"MCB 250, MCB 251, MCB 252, MCB 253, and credit or concurrent registration in MCB 354 or MCB 450 or consent of instructor",,
MCB,401,Cellular Physiology ,3,MCB 252 or consent of instructor,,
MCB,402,Sys & Integrative Physiology ,3,MCB 252 or consent of instructor,,
MCB,406,Gene Expression & Regulation ,3,MCB 354 or consent of instructor,,
MCB,408,Immunology ,3,"MCB 250, MCB 251, MCB 252, MCB 253, and MCB 354; or consent of instructor",,
MCB,410,"Developmental Biology, Stem Cells and Regenerative Medicine ",3,MCB 252 or consent of instructor,,
MCB,413,Endocrinology ,3,MCB 252 or consent of instructor,,
MCB,419,"Brain, Behavior & Info Process ",3,CS 101; and PHYS 102 or PHYS 212; and MCB 252; or equivalent or consent of instructor,,
MCB,421,Microbial Genetics ,3,MCB 300 or consent of instructor,,
MCB,424,Microbial Biochemistry ,3,"MCB 250 and MCB 354 or MCB 450, or consent of instructor",,
MCB,426,Bacterial Pathogenesis ,3,"MCB 300 and MCB 354, or consent of instructor",,
MCB,428,Microbial Pathogens Laboratory ,2,MCB 300 and MCB 301 or consent of instructor,,
MCB,430,Molecular Microbiology ,3,"MCB 300 and credit or concurrent registration in MCB 354, or consent of instructor",,
MCB,431,Microbial Physiology ,3,MCB 300 or equivalent; credit or concurrent registration in a biochemistry course,,
MCB,432,Computing in Molecular Biology ,3,"MCB 250, MCB 252, MCB 354, and calculus I (MATH 220 or MATH 221), and calculus II (MATH 231) or biostatistics (STAT 212); or consent of instructor",,
MCB,433,Virology & Viral Pathogenesis ,3,,,
MCB,434,Food & Industrial Microbiology ,3,,,
MCB,435,Evolution of Infectious Disease ,3,MCB 300 or consent of instructor,,
MCB,436,Global Biosecurity ,1,MCB 150 or the equivalent or consent of instructor,,
MCB,438,Virology ,3,"MCB 300 and MCB 354, or consent of instructor",,
MCB,442,Comparative Immunobiology ,4,,,
MCB,446,Physical Biochemistry ,3,,,
MCB,450,Introductory Biochemistry ,3,"CHEM 232 or CHEM 236, or equivalent, or consent of instructor",,
MCB,460,Neuroanatomy Laboratory ,2,MCB 314 or consent of instructor,,
MCB,461,Cell & Molecular Neuroscience ,3,"MCB 252, MCB 250 or equivalent, or consent of instructor",,
MCB,462,Integrative Neuroscience ,3,MCB 252 or consent of instructor,,
MCB,465,Human Metabolic Disease ,3,"MCB 250, MCB 252, or consent of instructor",,
MCB,466,Neuro & Molecular Pharmacology ,3,"MCB 252 and MCB 354, or consent of instructor",,
MCB,471,Cell Structure and Dynamics ,3,MCB 250 and MCB 252 or consent of instructor,,
MCB,474,Genetic Disorders & Counseling ,3,"MCB 317 or equivalent, or consent of instructor",,
MCB,480,Eukaryotic Cell Signaling ,3,MCB 252 or consent of instructor,,
MCB,492,Senior Thesis ,3 to 5,"Two consecutive semesters of at least 2 credit hours of MCB 290 under the guidance of the same faculty member, or consent of instructor",,
MCB,493,Special Topics Mol Cell Biol ,1 to 4,Junior standing and consent of instructor,,
MCB,501,Advanced Biochemistry ,4,,,
MCB,502,Advanced Molecular and Cell Biology ,4,,,
MCB,509,Curr Topics Mol & Int Physiol ,2,Consent of instructor,,
MCB,511,Mol Bio of Microbe-Plant Inter ,3,,,
MCB,520,Advanced Molecular Biology ,1,Concurrent registration in MCB 430 or consent of instructor,,
MCB,521,Advanced Microbial Genetics ,1,Concurrent or prior enrollment in MCB 421 or consent of instructor,,
MCB,526,Adv Bacterial Pathogenesis ,1,Concurrent or prior enrollment in MCB 426 or consent of instructor,,
MCB,529,Special Topics in Cell and Developmental Biology ,1 to 4,Consent of instructor,,
MCB,530,Reproductive Physiol Seminar ,1,Consent of instructor,,
MCB,532,Advanced Microbial Physiology ,1,Concurrent or prior registration in MCB 431 or consent of instructor,,
MCB,533,Repro Physiology Lab Methods ,1 to 3,,,
MCB,534,Advanced Microbial Metabolism ,1,Concurrent or prior enrollment in MCB 424 or consent of instructor,,
MCB,539,Advanced Cellular Microbiology ,1,Concurrent or prior enrollment in MCB 429 or consent of instructor,,
MCB,540,Scientific Writing ,3,,,
MCB,542,Interdisciplinary Approaches to Neuroscience I ,2,,,
MCB,543,Interdisciplinary Approaches to Neuroscience II ,2,,,
MCB,545,Functional Genomics in Principle and Practice ,3,MCB 502 or equivalent or consent of instructor,,
MCB,550,Biomolecular Physics ,4,,,
MCB,553,Enzyme Reaction Mechanisms ,3 or 4,,,
MCB,555,Anlys Biochemical Literature ,2,Second year graduate standing in biochemistry or consent of instructor,,
MCB,561,Mechanisms Viral Pathogenesis ,3,,,
MCB,571,Bioinformatics ,4,,,
MCB,580,Res Ethics & Responsibilities ,1,Consent of instructor,,
MCB,581,Laboratory Rotation I ,3,First-year graduate status and consent of MCB graduate programs; concurrent registration in MCB 582,,
MCB,582,Laboratory Rotation II ,3,First-year graduate status and consent of MCB graduate programs; concurrent registration in MCB 581,,
MCB,583,Laboratory Rotation III ,3,First-year graduate status and consent of MCB graduate programs; concurrent registration in MCB 581 and MCB 582,,
MCB,585,Current Topics in Microbiology ,1,Consent of instructor,,
MDIA,100,College of Media Orientation ,1,,,
MDIA,199,Special Topics ,1 to 3,,,
MDIA,223,Watching the Environment ,3,,SBS,SS
MDIA,290,Undergraduate Open Seminar ,1 to 3,,,
